driverId,raceId,milliseconds,year,name,driverRef,constructorId,constructorRef,rank
855,1120,91587.0,2023,Abu Dhabi Grand Prix,zhou,51.0,alfa,18.0
822,1120,91842.71929824562,2023,Abu Dhabi Grand Prix,bottas,51.0,alfa,19.0
825,1120,91885.9649122807,2023,Abu Dhabi Grand Prix,kevin_magnussen,210.0,haas,20.0
830,1121,96574.42105263157,2024,Bahrain Grand Prix,max_verstappen,9.0,red_bull,1.0
815,1121,96968.40350877192,2024,Bahrain Grand Prix,perez,9.0,red_bull,2.0
832,1121,97014.94736842105,2024,Bahrain Grand Prix,sainz,6.0,ferrari,3.0
844,1121,97270.36842105263,2024,Bahrain Grand Prix,leclerc,6.0,ferrari,4.0
847,1121,97395.26315789473,2024,Bahrain Grand Prix,russell,131.0,mercedes,5.0
846,1121,97424.56140350878,2024,Bahrain Grand Prix,norris,1.0,mclaren,6.0
1,1121,97457.29824561403,2024,Bahrain Grand Prix,hamilton,131.0,mercedes,7.0
857,1121,97558.31578947368,2024,Bahrain Grand Prix,piastri,1.0,mclaren,8.0
4,1121,97888.22807017544,2024,Bahrain Grand Prix,alonso,117.0,aston_martin,9.0
840,1121,98209.78947368421,2024,Bahrain Grand Prix,stroll,117.0,aston_martin,10.0
855,1121,98419.66071428571,2024,Bahrain Grand Prix,zhou,15.0,sauber,11.0
825,1121,98447.46428571429,2024,Bahrain Grand Prix,kevin_magnussen,210.0,haas,12.0
817,1121,98458.92857142857,2024,Bahrain Grand Prix,ricciardo,215.0,rb,13.0
852,1121,98468.28571428571,2024,Bahrain Grand Prix,tsunoda,215.0,rb,14.0
848,1121,98511.21428571429,2024,Bahrain Grand Prix,albon,3.0,williams,15.0
807,1121,98613.82142857143,2024,Bahrain Grand Prix,hulkenberg,210.0,haas,16.0
839,1121,98860.57142857143,2024,Bahrain Grand Prix,ocon,214.0,alpine,17.0
842,1121,98877.83928571429,2024,Bahrain Grand Prix,gasly,214.0,alpine,18.0
822,1121,99785.21428571429,2024,Bahrain Grand Prix,bottas,15.0,sauber,19.0
858,1121,100464.3090909091,2024,Bahrain Grand Prix,sargeant,3.0,williams,20.0
830,1122,96865.46,2024,Saudi Arabian Grand Prix,max_verstappen,9.0,red_bull,1.0
815,1122,97038.32,2024,Saudi Arabian Grand Prix,perez,9.0,red_bull,2.0
840,1122,97121.6,2024,Saudi Arabian Grand Prix,stroll,117.0,aston_martin,3.0
844,1122,97238.24,2024,Saudi Arabian Grand Prix,leclerc,6.0,ferrari,4.0
857,1122,97505.6,2024,Saudi Arabian Grand Prix,piastri,1.0,mclaren,5.0
4,1122,97580.64,2024,Saudi Arabian Grand Prix,alonso,117.0,aston_martin,6.0
847,1122,97664.18,2024,Saudi Arabian Grand Prix,russell,131.0,mercedes,7.0
860,1122,97719.04,2024,Saudi Arabian Grand Prix,bearman,,,8.0
846,1122,97779.62,2024,Saudi Arabian Grand Prix,norris,1.0,mclaren,9.0
1,1122,97813.28,2024,Saudi Arabian Grand Prix,hamilton,131.0,mercedes,10.0
807,1122,98405.38,2024,Saudi Arabian Grand Prix,hulkenberg,210.0,haas,11.0
825,1122,98580.2,2024,Saudi Arabian Grand Prix,kevin_magnussen,210.0,haas,12.0
848,1122,98632.54,2024,Saudi Arabian Grand Prix,albon,3.0,williams,13.0
839,1122,98923.95918367348,2024,Saudi Arabian Grand Prix,ocon,214.0,alpine,14.0
852,1122,98955.22448979592,2024,Saudi Arabian Grand Prix,tsunoda,215.0,rb,15.0
858,1122,98980.77551020408,2024,Saudi Arabian Grand Prix,sargeant,3.0,williams,16.0
817,1122,99265.0612244898,2024,Saudi Arabian Grand Prix,ricciardo,215.0,rb,17.0
822,1122,99314.04081632652,2024,Saudi Arabian Grand Prix,bottas,15.0,sauber,18.0
855,1122,99445.42857142857,2024,Saudi Arabian Grand Prix,zhou,15.0,sauber,19.0
842,1122,121453.0,2024,Saudi Arabian Grand Prix,gasly,214.0,alpine,20.0
832,1123,83221.43103448275,2024,Australian Grand Prix,sainz,6.0,ferrari,1.0
844,1123,83262.22413793103,2024,Australian Grand Prix,leclerc,6.0,ferrari,2.0
846,1123,83323.22413793103,2024,Australian Grand Prix,norris,1.0,mclaren,3.0
847,1123,83655.96428571429,2024,Australian Grand Prix,russell,131.0,mercedes,4.0
857,1123,83838.1551724138,2024,Australian Grand Prix,piastri,1.0,mclaren,5.0
815,1123,84192.27586206897,2024,Australian Grand Prix,perez,9.0,red_bull,6.0
4,1123,84617.8448275862,2024,Australian Grand Prix,alonso,117.0,aston_martin,7.0
825,1123,84753.05263157895,2024,Australian Grand Prix,kevin_magnussen,210.0,haas,8.0
848,1123,84769.33333333333,2024,Australian Grand Prix,albon,3.0,williams,9.0
840,1123,84828.70689655172,2024,Australian Grand Prix,stroll,117.0,aston_martin,10.0
852,1123,84869.72413793103,2024,Australian Grand Prix,tsunoda,215.0,rb,11.0
817,1123,84883.35087719298,2024,Australian Grand Prix,ricciardo,215.0,rb,12.0
830,1123,84890.66666666667,2024,Australian Grand Prix,max_verstappen,9.0,red_bull,13.0
807,1123,85024.06896551725,2024,Australian Grand Prix,hulkenberg,210.0,haas,14.0
1,1123,85228.4,2024,Australian Grand Prix,hamilton,131.0,mercedes,15.0
842,1123,85312.21052631579,2024,Australian Grand Prix,gasly,214.0,alpine,16.0
822,1123,85424.01754385965,2024,Australian Grand Prix,bottas,15.0,sauber,17.0
855,1123,85458.52631578948,2024,Australian Grand Prix,zhou,15.0,sauber,18.0
839,1123,85628.45614035087,2024,Australian Grand Prix,ocon,214.0,alpine,19.0
830,1124,129501.24528301887,2024,Japanese Grand Prix,max_verstappen,9.0,red_bull,1.0
815,1124,129737.75471698113,2024,Japanese Grand Prix,perez,9.0,red_bull,2.0
832,1124,129894.94339622642,2024,Japanese Grand Prix,sainz,6.0,ferrari,3.0
844,1124,130001.6603773585,2024,Japanese Grand Prix,leclerc,6.0,ferrari,4.0
846,1124,130061.62264150943,2024,Japanese Grand Prix,norris,1.0,mclaren,5.0
4,1124,130336.56603773584,2024,Japanese Grand Prix,alonso,117.0,aston_martin,6.0
847,1124,130368.24528301887,2024,Japanese Grand Prix,russell,131.0,mercedes,7.0
857,1124,130397.94339622642,2024,Japanese Grand Prix,piastri,1.0,mclaren,8.0
1,1124,130418.71698113208,2024,Japanese Grand Prix,hamilton,131.0,mercedes,9.0
852,1124,132022.46153846153,2024,Japanese Grand Prix,tsunoda,215.0,rb,10.0
807,1124,132129.5,2024,Japanese Grand Prix,hulkenberg,210.0,haas,11.0
840,1124,132207.67307692306,2024,Japanese Grand Prix,stroll,117.0,aston_martin,12.0
825,1124,132336.25,2024,Japanese Grand Prix,kevin_magnussen,210.0,haas,13.0
822,1124,132354.98076923078,2024,Japanese Grand Prix,bottas,15.0,sauber,14.0
839,1124,132783.03846153847,2024,Japanese Grand Prix,ocon,214.0,alpine,15.0
842,1124,133050.61538461538,2024,Japanese Grand Prix,gasly,214.0,alpine,16.0
858,1124,133390.98076923078,2024,Japanese Grand Prix,sargeant,3.0,williams,17.0
855,1124,247418.5,2024,Japanese Grand Prix,zhou,15.0,sauber,18.0
822,1125,104132.63157894737,2024,Chinese Grand Prix,bottas,15.0,sauber,1.0
830,1125,108081.32142857143,2024,Chinese Grand Prix,max_verstappen,9.0,red_bull,2.0
846,1125,108327.26785714286,2024,Chinese Grand Prix,norris,1.0,mclaren,3.0
815,1125,108423.46428571429,2024,Chinese Grand Prix,perez,9.0,red_bull,4.0
844,1125,108503.16071428571,2024,Chinese Grand Prix,leclerc,6.0,ferrari,5.0
832,1125,108688.16071428571,2024,Chinese Grand Prix,sainz,6.0,ferrari,6.0
847,1125,108772.82142857143,2024,Chinese Grand Prix,russell,131.0,mercedes,7.0
4,1125,108856.57142857143,2024,Chinese Grand Prix,alonso,117.0,aston_martin,8.0
857,1125,109084.85714285714,2024,Chinese Grand Prix,piastri,1.0,mclaren,9.0
1,1125,109116.78571428571,2024,Chinese Grand Prix,hamilton,131.0,mercedes,10.0
807,1125,109161.25,2024,Chinese Grand Prix,hulkenberg,210.0,haas,11.0
839,1125,109202.96428571429,2024,Chinese Grand Prix,ocon,214.0,alpine,12.0
848,1125,109251.07142857143,2024,Chinese Grand Prix,albon,3.0,williams,13.0
842,1125,109317.44642857143,2024,Chinese Grand Prix,gasly,214.0,alpine,14.0
855,1125,109361.48214285714,2024,Chinese Grand Prix,zhou,15.0,sauber,15.0
825,1125,109465.83928571429,2024,Chinese Grand Prix,kevin_magnussen,210.0,haas,16.0
840,1125,109559.64285714286,2024,Chinese Grand Prix,stroll,117.0,aston_martin,17.0
858,1125,109601.14285714286,2024,Chinese Grand Prix,sargeant,3.0,williams,18.0
852,1125,111046.73076923077,2024,Chinese Grand Prix,tsunoda,215.0,rb,19.0
817,1125,115062.69696969698,2024,Chinese Grand Prix,ricciardo,215.0,rb,20.0
846,1126,95611.85964912281,2024,Miami Grand Prix,norris,1.0,mclaren,1.0
858,1126,95686.66666666667,2024,Miami Grand Prix,sargeant,3.0,williams,2.0
830,1126,95745.40350877192,2024,Miami Grand Prix,max_verstappen,9.0,red_bull,3.0
844,1126,95785.8947368421,2024,Miami Grand Prix,leclerc,6.0,ferrari,4.0
832,1126,95811.98245614035,2024,Miami Grand Prix,sainz,6.0,ferrari,5.0
815,1126,95868.87719298246,2024,Miami Grand Prix,perez,9.0,red_bull,6.0
1,1126,95902.82456140351,2024,Miami Grand Prix,hamilton,131.0,mercedes,7.0
852,1126,96071.24561403508,2024,Miami Grand Prix,tsunoda,215.0,rb,8.0
847,1126,96222.19298245614,2024,Miami Grand Prix,russell,131.0,mercedes,9.0
4,1126,96262.85964912281,2024,Miami Grand Prix,alonso,117.0,aston_martin,10.0
839,1126,96309.15789473684,2024,Miami Grand Prix,ocon,214.0,alpine,11.0
807,1126,96327.45614035087,2024,Miami Grand Prix,hulkenberg,210.0,haas,12.0
842,1126,96400.59649122808,2024,Miami Grand Prix,gasly,214.0,alpine,13.0
840,1126,96404.36842105263,2024,Miami Grand Prix,stroll,117.0,aston_martin,14.0
857,1126,96484.77192982456,2024,Miami Grand Prix,piastri,1.0,mclaren,15.0
855,1126,96488.68421052632,2024,Miami Grand Prix,zhou,15.0,sauber,16.0
817,1126,96505.82456140351,2024,Miami Grand Prix,ricciardo,215.0,rb,17.0
822,1126,96530.38596491228,2024,Miami Grand Prix,bottas,15.0,sauber,18.0
825,1126,96571.21052631579,2024,Miami Grand Prix,kevin_magnussen,210.0,haas,19.0
848,1126,96946.78947368421,2024,Miami Grand Prix,albon,3.0,williams,20.0
830,1127,81353.20634920635,2024,Emilia Romagna Grand Prix,max_verstappen,9.0,red_bull,1.0
846,1127,81364.71428571429,2024,Emilia Romagna Grand Prix,norris,1.0,mclaren,2.0
844,1127,81478.85714285714,2024,Emilia Romagna Grand Prix,leclerc,6.0,ferrari,3.0
857,1127,81577.52380952382,2024,Emilia Romagna Grand Prix,piastri,1.0,mclaren,4.0
832,1127,81707.57142857143,2024,Emilia Romagna Grand Prix,sainz,6.0,ferrari,5.0
1,1127,81910.41269841269,2024,Emilia Romagna Grand Prix,hamilton,131.0,mercedes,6.0
847,1127,82101.68253968254,2024,Emilia Romagna Grand Prix,russell,131.0,mercedes,7.0
815,1127,82222.66666666667,2024,Emilia Romagna Grand Prix,perez,9.0,red_bull,8.0
840,1127,82616.0,2024,Emilia Romagna Grand Prix,stroll,117.0,aston_martin,9.0
852,1127,82953.35483870968,2024,Emilia Romagna Grand Prix,tsunoda,215.0,rb,10.0
807,1127,83073.04838709677,2024,Emilia Romagna Grand Prix,hulkenberg,210.0,haas,11.0
825,1127,83091.70967741935,2024,Emilia Romagna Grand Prix,kevin_magnussen,210.0,haas,12.0
817,1127,83111.5,2024,Emilia Romagna Grand Prix,ricciardo,215.0,rb,13.0
839,1127,83373.53225806452,2024,Emilia Romagna Grand Prix,ocon,214.0,alpine,14.0
855,1127,83390.08064516129,2024,Emilia Romagna Grand Prix,zhou,15.0,sauber,15.0
842,1127,83467.20967741935,2024,Emilia Romagna Grand Prix,gasly,214.0,alpine,16.0
858,1127,83488.75806451614,2024,Emilia Romagna Grand Prix,sargeant,3.0,williams,17.0
822,1127,83574.1129032258,2024,Emilia Romagna Grand Prix,bottas,15.0,sauber,18.0
4,1127,83877.03225806452,2024,Emilia Romagna Grand Prix,alonso,117.0,aston_martin,19.0
848,1127,86033.90196078431,2024,Emilia Romagna Grand Prix,albon,3.0,williams,20.0
844,1128,110199.41025641025,2024,Monaco Grand Prix,leclerc,6.0,ferrari,1.0
857,1128,110291.10256410256,2024,Monaco Grand Prix,piastri,1.0,mclaren,2.0
832,1128,110296.65384615384,2024,Monaco Grand Prix,sainz,6.0,ferrari,3.0
846,1128,110310.30769230769,2024,Monaco Grand Prix,norris,1.0,mclaren,4.0
847,1128,110370.03846153847,2024,Monaco Grand Prix,russell,131.0,mercedes,5.0
830,1128,110377.01282051283,2024,Monaco Grand Prix,max_verstappen,9.0,red_bull,6.0
1,1128,110390.53846153847,2024,Monaco Grand Prix,hamilton,131.0,mercedes,7.0
852,1128,112143.38961038961,2024,Monaco Grand Prix,tsunoda,215.0,rb,8.0
848,1128,112332.54545454546,2024,Monaco Grand Prix,albon,3.0,williams,9.0
842,1128,112412.92207792208,2024,Monaco Grand Prix,gasly,214.0,alpine,10.0
4,1128,113150.1052631579,2024,Monaco Grand Prix,alonso,117.0,aston_martin,11.0
817,1128,113155.5,2024,Monaco Grand Prix,ricciardo,215.0,rb,12.0
822,1128,113158.44736842105,2024,Monaco Grand Prix,bottas,15.0,sauber,13.0
840,1128,113177.90789473684,2024,Monaco Grand Prix,stroll,117.0,aston_martin,14.0
858,1128,113218.15789473684,2024,Monaco Grand Prix,sargeant,3.0,williams,15.0
855,1128,113826.5,2024,Monaco Grand Prix,zhou,15.0,sauber,16.0
830,1129,90684.67142857143,2024,Canadian Grand Prix,max_verstappen,9.0,red_bull,1.0
846,1129,90740.08571428571,2024,Canadian Grand Prix,norris,1.0,mclaren,2.0
847,1129,90746.34285714285,2024,Canadian Grand Prix,russell,131.0,mercedes,3.0
1,1129,90754.88571428572,2024,Canadian Grand Prix,hamilton,131.0,mercedes,4.0
857,1129,90830.37142857142,2024,Canadian Grand Prix,piastri,1.0,mclaren,5.0
4,1129,90934.81428571428,2024,Canadian Grand Prix,alonso,117.0,aston_martin,6.0
840,1129,91022.17142857143,2024,Canadian Grand Prix,stroll,117.0,aston_martin,7.0
817,1129,91094.27142857143,2024,Canadian Grand Prix,ricciardo,215.0,rb,8.0
842,1129,91113.54285714286,2024,Canadian Grand Prix,gasly,214.0,alpine,9.0
839,1129,91117.71428571429,2024,Canadian Grand Prix,ocon,214.0,alpine,10.0
807,1129,91125.0142857143,2024,Canadian Grand Prix,hulkenberg,210.0,haas,11.0
825,1129,91131.14285714286,2024,Canadian Grand Prix,kevin_magnussen,210.0,haas,12.0
822,1129,91263.05714285714,2024,Canadian Grand Prix,bottas,15.0,sauber,13.0
852,1129,91437.44285714286,2024,Canadian Grand Prix,tsunoda,215.0,rb,14.0
832,1129,92086.0,2024,Canadian Grand Prix,sainz,6.0,ferrari,15.0
848,1129,92096.92307692308,2024,Canadian Grand Prix,albon,3.0,williams,16.0
815,1129,92368.0,2024,Canadian Grand Prix,perez,9.0,red_bull,17.0
855,1129,92774.71014492754,2024,Canadian Grand Prix,zhou,15.0,sauber,18.0
858,1129,94109.52173913043,2024,Canadian Grand Prix,sargeant,3.0,williams,19.0
844,1129,96082.7,2024,Canadian Grand Prix,leclerc,6.0,ferrari,20.0
830,1130,80306.4696969697,2024,Spanish Grand Prix,max_verstappen,9.0,red_bull,1.0
846,1130,80340.09090909091,2024,Spanish Grand Prix,norris,1.0,mclaren,2.0
1,1130,80576.01515151515,2024,Spanish Grand Prix,hamilton,131.0,mercedes,3.0
847,1130,80644.65151515152,2024,Spanish Grand Prix,russell,131.0,mercedes,4.0
844,1130,80650.54545454546,2024,Spanish Grand Prix,leclerc,6.0,ferrari,5.0
832,1130,80776.59090909091,2024,Spanish Grand Prix,sainz,6.0,ferrari,6.0
857,1130,80817.98484848485,2024,Spanish Grand Prix,piastri,1.0,mclaren,7.0
815,1130,81208.34848484848,2024,Spanish Grand Prix,perez,9.0,red_bull,8.0
842,1130,81246.24242424243,2024,Spanish Grand Prix,gasly,214.0,alpine,9.0
839,1130,81395.69696969698,2024,Spanish Grand Prix,ocon,214.0,alpine,10.0
807,1130,81430.93939393939,2024,Spanish Grand Prix,hulkenberg,210.0,haas,11.0
4,1130,81688.06153846154,2024,Spanish Grand Prix,alonso,117.0,aston_martin,12.0
855,1130,81780.04615384615,2024,Spanish Grand Prix,zhou,15.0,sauber,13.0
840,1130,81930.44615384615,2024,Spanish Grand Prix,stroll,117.0,aston_martin,14.0
817,1130,82219.64615384616,2024,Spanish Grand Prix,ricciardo,215.0,rb,15.0
822,1130,82362.15384615384,2024,Spanish Grand Prix,bottas,15.0,sauber,16.0
825,1130,82384.84615384616,2024,Spanish Grand Prix,kevin_magnussen,210.0,haas,17.0
848,1130,82436.55384615385,2024,Spanish Grand Prix,albon,3.0,williams,18.0
852,1130,82525.0923076923,2024,Spanish Grand Prix,tsunoda,215.0,rb,19.0
858,1130,82892.078125,2024,Spanish Grand Prix,sargeant,3.0,williams,20.0
847,1131,71307.01408450704,2024,Austrian Grand Prix,russell,131.0,mercedes,1.0
857,1131,71333.85915492958,2024,Austrian Grand Prix,piastri,1.0,mclaren,2.0
832,1131,71370.85915492958,2024,Austrian Grand Prix,sainz,6.0,ferrari,3.0
1,1131,71632.95774647887,2024,Austrian Grand Prix,hamilton,131.0,mercedes,4.0
830,1131,71690.85915492958,2024,Austrian Grand Prix,max_verstappen,9.0,red_bull,5.0
846,1131,71735.21875,2024,Austrian Grand Prix,norris,1.0,mclaren,6.0
807,1131,72068.81690140846,2024,Austrian Grand Prix,hulkenberg,210.0,haas,7.0
815,1131,72077.04225352113,2024,Austrian Grand Prix,perez,9.0,red_bull,8.0
825,1131,72157.08450704225,2024,Austrian Grand Prix,kevin_magnussen,210.0,haas,9.0
817,1131,72168.54929577465,2024,Austrian Grand Prix,ricciardo,215.0,rb,10.0
842,1131,72176.95774647887,2024,Austrian Grand Prix,gasly,214.0,alpine,11.0
844,1131,72251.4647887324,2024,Austrian Grand Prix,leclerc,6.0,ferrari,12.0
839,1131,72269.33802816902,2024,Austrian Grand Prix,ocon,214.0,alpine,13.0
840,1131,72471.88571428572,2024,Austrian Grand Prix,stroll,117.0,aston_martin,14.0
848,1131,72480.91428571429,2024,Austrian Grand Prix,albon,3.0,williams,15.0
852,1131,72513.47142857143,2024,Austrian Grand Prix,tsunoda,215.0,rb,16.0
822,1131,72602.47142857143,2024,Austrian Grand Prix,bottas,15.0,sauber,17.0
855,1131,72966.85714285714,2024,Austrian Grand Prix,zhou,15.0,sauber,18.0
4,1131,73006.54285714286,2024,Austrian Grand Prix,alonso,117.0,aston_martin,19.0
858,1131,73465.31884057971,2024,Austrian Grand Prix,sargeant,3.0,williams,20.0
